timestamp,day,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
541700,1,10411.0,911.5,661.5,415.5,188.5,47.5
541800,1,10412.5,912.5,663.5,417.5,189.5,47.5
541900,1,10412.0,912.5,663.0,416.5,189.5,47.5
542000,1,10410.0,910.5,660.5,414.5,187.5,46.5
542100,1,10408.0,908.5,658.5,410.5,185.5,46.5
542200,1,10408.5,908.5,659.0,411.5,186.5,46.5
542300,1,10410.0,910.5,660.5,413.5,187.5,46.5
542400,1,10410.5,910.5,661.5,413.5,187.5,46.5
542500,1,10410.5,910.5,661.0,414.5,187.5,47.5
542600,1,10412.5,912.5,663.5,416.5,189.5,47.5
542700,1,10411.5,912.0,662.5,415.5,188.5,47.5
542800,1,10413.0,913.5,663.5,417.5,190.0,47.5
542900,1,10412.5,912.5,662.5,416.5,189.5,47.5
543000,1,10411.0,911.5,661.5,415.5,188.5,47.5
543100,1,10414.0,914.0,664.5,416.5,190.5,48.5
543200,1,10417.5,917.5,668.5,420.5,193.5,49.5
543300,1,10418.5,918.5,669.5,422.5,194.5,49.5
543400,1,10418.5,918.5,669.5,422.0,193.5,49.5
543500,1,10419.0,919.5,669.5,421.5,194.5,49.5
543600,1,10412.0,912.5,662.5,415.5,188.5,47.5
543700,1,10413.5,913.5,664.5,416.5,190.5,47.5
543800,1,10415.0,915.5,666.0,418.5,191.5,48.5
543900,1,10414.0,914.5,664.5,417.5,190.5,47.5
544000,1,10412.0,912.5,663.0,415.5,189.5,47.5
544100,1,10412.0,912.0,662.5,415.5,188.5,47.5
544200,1,10409.0,909.5,659.5,412.5,186.5,46.5
544300,1,10409.5,909.5,660.5,412.5,186.5,46.5
544400,1,10410.5,910.5,661.5,414.5,187.5,46.5
544500,1,10409.5,909.5,659.5,412.5,186.5,46.5
544600,1,10410.0,910.5,660.5,412.5,187.5,46.5
544700,1,10410.5,910.5,660.5,413.5,187.5,46.5
544800,1,10410.5,910.5,660.5,414.5,187.5,46.5
544900,1,10415.0,915.5,665.5,418.5,191.5,48.5
545000,1,10417.0,917.5,667.5,420.5,192.5,49.5
545100,1,10415.0,915.5,665.5,418.5,191.5,48.5
545200,1,10416.0,916.5,666.5,420.5,192.5,48.5
545300,1,10420.5,920.5,671.5,424.5,195.5,50.5
545400,1,10420.0,920.5,670.5,422.5,195.5,50.5
545500,1,10420.5,920.5,671.5,423.5,195.5,50.5
545600,1,10420.0,920.5,670.5,423.5,195.5,50.5
545700,1,10420.5,920.5,671.5,423.5,195.5,50.5
545800,1,10418.5,918.5,668.5,422.5,193.5,49.5
545900,1,10421.0,921.5,671.5,424.5,196.5,50.5
546000,1,10419.5,920.0,670.0,422.5,194.5,49.5
546100,1,10422.5,922.5,673.5,426.0,197.5,50.5
546200,1,10420.5,920.5,670.5,424.5,195.5,50.5
546300,1,10419.0,919.5,669.5,421.5,194.5,49.5
546400,1,10419.0,919.5,669.5,422.5,194.5,49.5
546500,1,10418.0,918.0,668.5,420.5,193.5,49.5
546600,1,10414.0,914.5,664.5,417.5,190.5,48.5
546700,1,10416.5,916.5,667.0,419.5,192.5,48.5
546800,1,10415.0,915.5,665.5,418.5,191.5,48.5
546900,1,10416.5,916.5,667.5,419.5,192.5,48.5
547000,1,10416.5,916.5,667.0,419.5,192.5,48.5
547100,1,10413.0,913.5,663.5,415.5,189.5,47.5
547200,1,10417.0,917.5,667.5,420.5,192.5,49.5
547300,1,10416.0,916.5,667.0,419.5,192.5,48.5
547400,1,10415.5,915.5,665.5,418.5,191.5,48.5
547500,1,10414.0,914.5,665.0,416.5,190.5,48.5
547600,1,10415.0,915.5,665.5,418.5,191.5,48.5
547700,1,10414.5,915.0,665.5,416.5,191.0,48.5
547800,1,10415.5,915.5,666.5,417.5,191.5,48.5
547900,1,10414.5,914.5,665.5,417.5,190.5,48.5
548000,1,10412.5,912.0,662.0,415.0,189.0,47.0
548100,1,10411.5,911.5,662.5,414.5,188.5,47.5
548200,1,10411.5,911.5,662.5,415.5,188.5,47.5
548300,1,10414.5,914.5,665.5,418.5,190.5,48.5
548400,1,10415.5,916.0,666.5,419.5,191.5,48.5
548500,1,10418.5,919.0,669.5,422.5,194.5,49.5
548600,1,10420.5,920.5,671.5,423.5,195.5,50.5
548700,1,10420.5,921.0,671.5,425.5,195.5,50.5
548800,1,10420.5,920.5,670.5,422.5,195.5,50.5
548900,1,10419.0,919.5,669.5,423.5,194.5,49.5
549000,1,10421.0,921.0,671.5,423.5,195.5,50.5
549100,1,10416.0,916.5,666.5,419.0,192.5,48.5
549200,1,10415.0,915.5,665.5,418.5,191.5,48.5
549300,1,10416.5,916.5,666.5,419.5,192.5,48.5
549400,1,10418.5,918.5,668.5,420.5,193.5,49.5
549500,1,10419.0,919.0,669.5,422.5,194.5,49.5
549600,1,10418.0,918.5,668.5,420.5,193.5,49.5
549700,1,10420.5,920.5,670.5,422.5,195.5,50.5
549800,1,10419.0,919.0,669.5,421.5,194.5,49.5
549900,1,10415.5,915.5,666.5,418.5,191.5,48.5
550000,1,10417.5,917.5,668.5,420.5,193.5,49.5
550100,1,10417.5,917.0,668.0,419.0,193.0,49.0
550200,1,10417.5,917.5,668.0,420.5,193.5,49.5
550300,1,10419.5,920.0,670.5,423.5,195.0,49.5
550400,1,10422.5,922.5,673.5,425.5,197.5,50.5
550500,1,10421.5,921.5,672.5,426.5,196.5,50.5
550600,1,10420.5,920.5,671.5,423.5,195.5,50.5
550700,1,10420.0,920.5,670.5,422.5,195.5,49.5
550800,1,10420.0,920.5,670.5,423.5,195.5,50.5
550900,1,10420.5,920.5,670.5,423.5,195.5,50.5
551000,1,10420.0,920.5,670.5,423.5,195.5,49.5
551100,1,10420.0,920.5,670.5,422.5,195.5,49.5
551200,1,10418.5,918.5,669.5,422.5,194.5,49.5
551300,1,10420.0,920.0,670.5,424.0,195.5,49.5
551400,1,10416.5,916.5,666.5,418.5,191.5,48.5
551500,1,10416.5,916.5,666.5,418.5,192.5,48.5
551600,1,10417.0,917.5,667.5,419.5,192.5,48.5
551700,1,10417.5,917.5,667.5,419.5,193.5,49.5
551800,1,10417.5,918.5,668.5,420.5,193.5,49.5
551900,1,10417.5,917.5,668.5,420.5,193.5,49.5
552000,1,10420.0,920.0,670.5,423.5,195.5,49.5
552100,1,10417.5,917.5,667.5,420.5,193.5,49.5
552200,1,10420.0,920.5,670.5,423.5,195.5,49.5
552300,1,10422.5,922.5,673.5,425.5,197.5,50.5
552400,1,10422.5,922.5,672.5,426.5,197.5,50.5
552500,1,10423.0,923.0,673.5,424.5,197.5,50.5
552600,1,10420.0,920.5,670.5,424.5,195.5,49.5
552700,1,10420.0,920.5,670.5,422.5,195.5,49.5
552800,1,10420.0,920.5,670.5,423.5,195.5,49.5
552900,1,10418.5,918.5,669.5,421.5,193.5,49.5
553000,1,10419.5,919.5,669.5,423.0,194.5,49.5
553100,1,10419.5,919.5,670.5,422.5,194.5,49.5
553200,1,10420.0,920.5,670.5,422.5,195.5,49.5
553300,1,10421.0,921.5,671.5,423.5,195.5,50.5
553400,1,10420.5,920.5,671.5,424.5,195.5,50.5
553500,1,10420.5,920.5,671.5,422.5,195.5,50.5
553600,1,10419.5,919.5,670.0,422.5,194.5,49.5
553700,1,10416.5,916.5,667.5,419.5,192.5,48.5
553800,1,10416.5,916.5,667.5,419.5,192.5,48.5
553900,1,10417.0,917.0,667.5,421.5,192.5,48.5
554000,1,10412.0,912.5,662.5,415.5,188.5,47.5
554100,1,10410.5,910.5,661.0,413.5,187.5,46.5
554200,1,10409.0,909.0,659.5,411.5,186.5,46.5
554300,1,10411.0,911.5,661.5,414.5,188.5,46.5
554400,1,10410.0,910.5,660.5,413.5,187.5,46.5
554500,1,10407.0,907.0,657.5,410.5,184.5,45.5
554600,1,10405.5,905.5,656.5,409.5,183.5,45.5
554700,1,10405.5,905.5,656.0,409.5,183.5,45.5
554800,1,10406.0,906.5,656.5,409.5,184.5,45.5
554900,1,10402.5,902.5,652.5,406.5,181.5,44.5
555000,1,10406.0,906.5,656.5,409.5,183.5,45.5
555100,1,10404.5,904.5,655.5,408.5,182.5,44.5
555200,1,10405.5,906.0,656.5,408.5,183.5,45.5
555300,1,10408.0,908.5,658.5,410.5,185.5,45.5
555400,1,10406.0,906.5,656.5,409.5,183.5,45.5
555500,1,10406.5,906.5,657.5,410.5,184.5,45.5
555600,1,10406.0,906.5,656.5,409.0,183.5,45.5
555700,1,10405.0,905.5,655.5,407.5,183.5,44.5
555800,1,10404.0,904.5,654.5,407.5,182.5,44.5
555900,1,10404.0,904.5,654.5,406.5,182.5,44.5
556000,1,10406.0,906.5,656.5,409.5,184.5,45.5
556100,1,10405.0,905.5,655.5,409.5,183.5,44.5
556200,1,10404.0,904.0,654.5,407.5,182.5,44.5
556300,1,10403.0,903.5,653.5,407.5,181.5,44.5
556400,1,10405.0,904.0,655.0,407.0,182.0,44.0
556500,1,10403.5,903.5,653.5,405.5,181.5,44.5
556600,1,10399.5,899.5,650.5,402.5,178.5,43.5
556700,1,10405.0,905.5,655.5,408.5,183.0,44.5
556800,1,10405.0,905.5,655.5,408.5,183.5,44.5
556900,1,10409.5,909.5,659.5,412.5,186.5,46.5
557000,1,10409.5,909.5,660.5,413.5,186.5,46.5
557100,1,10409.5,909.5,660.0,412.5,186.5,46.5
557200,1,10410.5,910.5,661.5,414.5,187.5,46.5
557300,1,10411.5,912.0,662.5,415.0,188.5,46.5
557400,1,10411.5,911.5,661.5,414.5,187.5,46.5
557500,1,10410.5,910.5,661.5,414.5,187.5,46.5
557600,1,10411.5,911.5,661.5,414.5,188.5,46.5
557700,1,10413.5,913.5,663.5,416.5,189.5,47.5
557800,1,10411.5,911.5,662.0,414.5,188.5,46.5
557900,1,10409.5,909.5,659.5,413.5,186.5,46.5
558000,1,10410.0,910.5,660.5,413.0,187.5,46.5
558100,1,10409.0,909.5,659.5,412.5,186.5,46.5
558200,1,10408.5,908.5,658.5,410.5,185.5,45.5
558300,1,10409.0,909.5,659.5,412.5,186.5,46.5
558400,1,10412.0,912.5,662.5,415.5,188.5,46.5
558500,1,10415.5,915.5,666.5,419.5,191.5,48.5
558600,1,10416.0,916.0,666.5,419.5,191.5,48.5
558700,1,10413.5,914.0,664.5,416.5,189.5,47.5
558800,1,10414.5,914.5,665.5,417.5,190.5,47.5
558900,1,10414.5,914.5,665.5,417.5,190.5,47.5
559000,1,10416.0,916.5,666.5,418.0,191.5,48.5
559100,1,10413.5,913.5,663.5,417.5,189.5,47.5
559200,1,10413.5,913.5,663.5,416.5,189.5,47.5
559300,1,10412.5,912.5,663.5,415.5,189.5,47.5
559400,1,10413.5,913.5,663.5,418.5,189.5,47.5
559500,1,10407.5,907.5,658.5,409.5,185.5,45.5
559600,1,10404.5,904.5,655.5,408.5,182.5,44.5
559700,1,10406.5,906.5,657.5,408.5,184.5,45.5
559800,1,10407.5,908.0,658.5,411.5,185.5,45.5
559900,1,10407.0,907.5,657.5,411.5,184.5,45.5
560000,1,10405.5,905.5,656.5,408.5,183.5,44.5
560100,1,10406.5,906.5,657.0,409.5,184.5,45.5
560200,1,10406.5,906.5,657.0,410.5,184.5,45.5
560300,1,10405.0,905.5,655.5,407.5,183.0,44.5
560400,1,10400.5,900.5,651.5,403.5,179.5,43.5
560500,1,10399.5,899.5,650.5,403.5,178.5,43.5
560600,1,10400.5,900.5,650.5,404.5,179.5,43.5
560700,1,10400.5,900.5,650.5,404.5,179.5,43.5
560800,1,10402.0,902.5,652.5,405.5,180.5,43.5
560900,1,10405.0,905.0,655.5,408.5,182.5,44.5
561000,1,10407.0,907.5,657.5,410.5,184.5,45.5
561100,1,10409.5,909.5,660.5,411.5,186.5,46.5
561200,1,10411.5,911.5,662.0,414.5,188.5,46.5
561300,1,10411.5,911.5,662.0,415.5,188.5,46.5
561400,1,10410.0,910.5,660.5,413.5,187.0,46.5
561500,1,10408.0,908.0,658.5,411.5,185.5,45.5
561600,1,10406.0,906.5,657.0,409.5,183.5,45.5
561700,1,10407.0,908.0,658.0,411.0,185.0,46.0
561800,1,10411.0,911.5,661.5,414.5,187.5,46.5
561900,1,10413.0,913.5,663.5,416.5,189.5,47.5
562000,1,10413.5,913.5,664.5,416.5,189.5,47.5
562100,1,10411.5,912.0,662.5,414.5,188.5,46.5
562200,1,10416.0,916.5,666.5,419.5,191.5,48.5
562300,1,10413.5,914.5,664.5,416.5,190.5,47.5
562400,1,10415.5,916.0,666.5,419.5,191.5,48.5
562500,1,10412.5,912.5,663.0,415.5,188.5,47.5
562600,1,10410.5,910.5,660.5,412.5,187.5,46.5
562700,1,10412.0,912.5,662.5,415.5,188.5,46.5
562800,1,10410.5,911.0,661.5,415.5,187.5,46.5
562900,1,10415.5,915.5,665.5,418.5,191.5,47.5
563000,1,10413.5,913.5,663.5,416.5,189.5,47.5
563100,1,10411.0,911.5,662.5,414.5,187.5,46.5
563200,1,10413.0,913.0,663.5,416.5,189.5,47.5
563300,1,10414.0,914.5,664.5,417.5,190.5,47.5
563400,1,10416.0,916.5,666.5,418.5,191.5,48.5
563500,1,10416.0,916.5,666.5,419.5,191.5,48.5
563600,1,10419.5,919.5,670.0,423.5,194.5,49.5
563700,1,10420.5,920.5,670.5,423.5,194.5,49.5
563800,1,10418.5,918.5,669.5,421.5,193.5,48.5
563900,1,10418.0,918.5,668.5,421.5,193.5,48.5
564000,1,10420.0,920.5,670.5,423.5,194.5,49.5
564100,1,10417.0,917.5,667.5,420.5,192.5,48.5
564200,1,10417.5,917.5,668.5,420.5,192.5,48.5
564300,1,10419.5,920.0,670.5,422.5,194.5,49.5
564400,1,10421.0,921.5,671.5,423.5,195.5,49.5
564500,1,10419.5,919.5,669.5,422.5,194.5,49.5
564600,1,10419.0,919.5,669.5,421.5,194.5,49.5
564700,1,10419.0,919.0,669.5,422.5,193.5,49.5
564800,1,10420.0,920.5,670.5,423.5,194.5,49.5
564900,1,10418.0,918.5,668.5,421.5,193.5,48.5
565000,1,10418.0,918.5,668.5,422.0,193.5,48.5
565100,1,10420.0,920.5,670.5,422.5,194.5,49.5
565200,1,10422.0,922.0,672.5,424.5,196.5,49.5
565300,1,10421.0,921.0,671.5,423.5,195.5,49.5
565400,1,10420.0,920.5,670.5,423.5,194.5,49.5
565500,1,10419.0,919.5,669.5,422.0,194.5,49.5
565600,1,10418.5,918.5,668.5,421.5,193.5,48.5
565700,1,10418.5,918.5,669.5,422.5,193.5,48.5
565800,1,10419.0,919.5,669.5,422.5,193.5,49.5
565900,1,10419.5,919.5,670.0,422.5,194.5,49.5
566000,1,10419.0,919.5,669.5,422.5,194.5,49.5
566100,1,10418.5,918.5,669.5,421.5,193.5,48.5
566200,1,10419.5,919.5,670.5,423.5,194.5,49.5
566300,1,10420.5,920.5,671.5,424.5,195.5,49.5
566400,1,10420.0,920.0,670.5,422.5,194.5,49.5
566500,1,10419.5,919.5,669.5,421.5,194.5,49.5
566600,1,10415.0,915.5,665.5,419.5,190.5,47.5
566700,1,10413.5,914.5,664.5,417.5,189.5,47.5
566800,1,10412.0,911.5,662.5,414.5,188.5,46.5
566900,1,10408.5,908.5,659.5,412.5,185.5,45.5
567000,1,10412.5,912.5,663.5,416.5,188.5,46.5
567100,1,10411.5,911.5,661.5,414.5,187.5,46.5
567200,1,10413.5,913.5,664.5,416.5,189.5,47.5
567300,1,10415.5,915.5,665.5,417.5,190.5,47.5
567400,1,10415.0,915.5,665.5,418.5,190.5,47.5
567500,1,10416.5,916.5,666.5,419.5,191.5,48.5
567600,1,10417.0,917.5,667.5,419.5,192.5,48.5
567700,1,10417.5,917.5,668.5,420.5,192.5,48.5
567800,1,10417.5,917.5,667.5,420.5,192.5,48.5
567900,1,10419.5,919.5,669.5,421.5,193.5,49.5
568000,1,10418.0,918.5,668.5,421.5,193.5,48.5
568100,1,10419.5,919.5,669.5,422.5,194.5,49.5
568200,1,10419.0,919.5,669.5,421.5,193.5,48.5
568300,1,10419.0,919.5,669.5,421.5,194.0,49.5
568400,1,10424.0,924.5,674.5,426.5,197.5,50.5
568500,1,10419.0,919.5,669.5,422.5,194.5,49.5
568600,1,10417.5,917.5,668.5,420.5,192.5,48.5
568700,1,10417.0,917.5,667.5,419.5,192.5,48.5
568800,1,10418.5,918.5,669.0,422.5,193.5,48.5
568900,1,10419.0,919.5,669.5,422.5,194.5,49.5
569000,1,10419.0,919.0,669.5,421.5,193.5,48.5
569100,1,10415.0,915.5,665.5,418.5,190.5,47.5
569200,1,10416.5,916.5,667.5,420.5,191.5,48.5
569300,1,10416.5,916.5,666.5,419.5,191.5,48.5
569400,1,10418.5,918.5,668.5,421.5,193.5,48.5
569500,1,10418.5,918.5,669.0,421.5,193.5,48.5
569600,1,10418.0,918.0,668.5,421.5,192.5,48.5
569700,1,10418.0,918.5,668.5,420.5,193.5,48.5
569800,1,10418.5,918.5,669.5,421.5,193.5,48.5
569900,1,10418.5,918.5,668.5,422.5,193.5,48.5
570000,1,10417.5,917.5,667.5,419.5,192.5,48.5
570100,1,10419.5,919.5,669.5,422.5,194.5,49.5
570200,1,10416.5,916.5,666.5,420.0,191.5,47.5
570300,1,10416.5,916.5,667.5,418.5,191.5,48.5
570400,1,10416.5,916.5,667.5,419.5,191.5,48.5
570500,1,10412.5,913.0,663.5,415.5,188.5,46.5
570600,1,10413.5,913.5,664.5,416.0,189.5,47.5
570700,1,10414.0,914.5,664.5,417.5,189.5,47.5
570800,1,10418.5,918.5,669.0,420.5,193.5,48.5
570900,1,10422.0,922.0,672.5,425.5,196.5,49.5
571000,1,10419.5,920.5,670.5,422.5,194.5,49.5
571100,1,10421.0,921.5,671.5,423.5,195.5,49.5
571200,1,10421.5,921.5,671.5,424.5,195.5,49.5
571300,1,10420.0,920.5,670.5,422.5,194.5,49.5
571400,1,10420.0,920.5,670.5,423.5,194.5,49.5
571500,1,10416.0,916.5,666.5,419.0,191.5,48.5
571600,1,10414.5,914.5,665.5,418.5,190.5,47.5
571700,1,10415.0,915.0,665.5,417.5,190.5,47.5
571800,1,10414.5,914.5,665.5,418.5,190.5,47.5
571900,1,10414.5,914.5,665.5,417.5,190.5,47.5
572000,1,10415.5,915.5,665.5,418.5,191.5,47.5
572100,1,10413.5,913.5,664.0,416.5,189.5,47.5
572200,1,10415.0,915.5,665.5,418.0,190.5,47.5
572300,1,10417.0,917.5,667.5,420.5,192.5,48.5
572400,1,10417.5,917.5,667.5,420.5,192.5,48.5
572500,1,10419.0,919.5,669.5,421.5,193.5,48.5
572600,1,10418.0,918.5,668.5,420.5,193.5,48.5
572700,1,10420.0,920.5,670.5,423.5,194.5,49.5
572800,1,10419.5,919.5,669.5,421.5,194.5,49.5
572900,1,10417.5,917.5,668.5,421.5,192.5,48.5
573000,1,10420.0,920.5,670.5,423.5,194.5,49.5
573100,1,10419.5,920.0,670.5,423.0,194.5,49.5
573200,1,10419.0,919.5,669.5,422.5,193.5,48.5
573300,1,10420.0,920.5,670.5,423.5,194.5,49.5
573400,1,10419.5,919.5,670.5,422.5,194.5,49.5
573500,1,10419.0,919.5,669.5,422.5,193.5,48.5
573600,1,10421.0,921.5,671.5,425.5,195.5,49.5
573700,1,10421.5,922.0,672.5,423.5,195.5,49.5
573800,1,10427.0,927.0,677.5,429.5,200.5,51.5
573900,1,10434.0,934.5,684.5,437.5,206.5,54.5
574000,1,10431.5,931.5,682.0,434.5,203.5,53.5
574100,1,10428.5,928.5,679.5,431.5,201.5,52.5
574200,1,10433.5,933.5,684.0,435.5,205.5,53.5
574300,1,10433.5,933.5,683.5,436.5,205.5,53.5
574400,1,10437.0,937.5,687.5,439.5,208.5,54.5
574500,1,10432.5,932.5,683.0,434.5,204.5,53.5
574600,1,10431.5,931.5,682.0,434.5,203.5,53.5
574700,1,10432.0,932.5,682.5,434.5,204.5,53.5
574800,1,10434.0,934.5,684.5,437.5,206.5,54.5
574900,1,10433.0,933.0,683.5,435.5,205.5,53.5
575000,1,10430.5,930.5,680.5,432.5,203.5,52.5
575100,1,10433.5,934.0,684.5,435.5,205.5,54.5
575200,1,10434.0,934.5,684.5,436.5,206.5,54.5
575300,1,10437.5,937.5,687.5,439.5,208.5,55.5
575400,1,10438.0,938.5,688.5,441.5,209.5,55.5
575500,1,10439.0,939.5,689.5,441.5,210.5,56.5
575600,1,10439.5,939.5,690.5,442.5,210.5,56.5
575700,1,10441.0,941.5,691.5,443.5,211.5,56.5
575800,1,10446.0,946.0,696.5,448.5,215.5,58.5
575900,1,10445.5,945.5,695.5,447.5,215.5,58.5
576000,1,10446.0,946.0,696.5,448.5,215.5,58.5
576100,1,10443.5,944.5,694.5,446.5,214.5,57.5
576200,1,10446.0,946.5,696.5,448.5,215.5,58.5
576300,1,10450.5,950.5,700.5,452.5,219.5,60.5
576400,1,10446.5,947.0,697.0,448.5,216.5,58.5
576500,1,10446.5,946.5,696.5,449.5,216.5,58.5
576600,1,10445.5,945.5,696.5,447.5,215.5,58.5
576700,1,10444.0,944.5,694.5,446.5,214.5,57.5
576800,1,10445.0,945.5,695.5,447.5,215.5,58.5
576900,1,10445.0,945.5,695.5,447.5,215.5,58.5
577000,1,10443.0,943.5,693.5,445.5,213.5,57.5
577100,1,10443.5,943.5,694.5,446.5,213.5,57.5
577200,1,10444.0,944.0,694.0,446.0,214.0,57.0
577300,1,10443.5,943.5,693.5,446.5,213.5,57.5
577400,1,10443.0,943.5,693.5,445.5,213.5,57.5
577500,1,10443.5,943.5,694.0,445.5,213.5,57.5
577600,1,10443.0,943.5,693.5,445.5,213.5,57.5
577700,1,10444.0,944.5,694.5,446.5,214.5,57.5
577800,1,10444.0,944.5,694.5,446.5,214.5,57.5
577900,1,10442.5,942.5,692.5,444.5,212.5,57.5
578000,1,10442.5,942.5,692.5,445.5,212.5,57.5
578100,1,10445.5,945.5,695.5,447.5,215.5,58.5
578200,1,10445.5,945.5,696.5,447.5,215.5,58.5
578300,1,10446.0,946.5,696.5,448.5,216.5,58.5
578400,1,10447.5,947.5,698.0,449.5,217.5,59.5
578500,1,10447.5,947.5,698.5,449.5,217.5,59.5
578600,1,10446.0,946.5,696.5,448.5,215.5,58.5
578700,1,10445.5,945.5,696.0,447.5,215.5,58.5
578800,1,10450.0,950.5,700.5,452.5,219.5,60.0
578900,1,10449.0,949.5,699.5,451.5,218.5,59.5
579000,1,10449.5,949.5,700.0,452.5,218.5,59.5
579100,1,10454.0,953.5,704.5,455.5,222.5,61.5
579200,1,10453.0,953.5,703.5,454.5,221.5,61.5
579300,1,10453.5,953.5,704.5,456.5,222.5,61.5
579400,1,10453.5,953.5,704.5,456.5,222.5,61.5
579500,1,10453.0,953.5,703.5,455.5,221.5,61.5
579600,1,10453.0,953.5,703.5,455.5,221.5,61.5
579700,1,10451.5,951.5,701.5,454.5,220.5,60.5
579800,1,10449.0,949.5,699.5,451.5,218.5,59.5
579900,1,10450.0,950.5,700.5,452.0,219.5,60.5
580000,1,10450.0,950.0,700.5,452.5,219.5,60.5
580100,1,10451.5,951.5,702.0,453.5,220.5,60.5
580200,1,10451.0,951.5,701.5,453.5,220.5,60.5
580300,1,10449.0,949.5,699.5,452.5,218.5,59.5
580400,1,10444.5,944.5,694.5,447.5,214.5,57.5
580500,1,10447.0,947.0,697.5,448.5,216.5,58.5
580600,1,10445.0,945.5,695.5,447.5,215.5,58.5
580700,1,10443.5,943.5,693.5,446.5,213.5,57.5
580800,1,10439.0,939.5,690.0,442.5,210.5,55.5
580900,1,10438.0,938.0,688.0,440.0,209.0,55.0
581000,1,10439.0,939.5,689.5,441.5,210.5,55.5
581100,1,10439.5,939.5,689.5,441.5,210.5,56.5
581200,1,10437.0,937.5,687.5,439.5,208.5,55.5
581300,1,10441.0,941.5,691.5,443.5,211.5,56.5
581400,1,10439.0,939.5,689.5,442.5,210.5,55.5
581500,1,10440.0,940.0,690.5,443.0,210.5,56.5
581600,1,10438.0,938.5,688.5,440.5,209.5,55.5
581700,1,10437.0,937.5,687.5,439.5,208.5,55.5
581800,1,10438.0,938.0,688.5,440.5,209.5,55.5
581900,1,10434.5,934.5,685.5,437.5,206.5,54.5
582000,1,10436.5,936.5,686.5,439.5,208.0,54.5
582100,1,10438.5,938.5,688.5,441.5,209.5,55.5
582200,1,10438.5,938.5,689.0,440.5,209.5,55.5
582300,1,10440.5,940.5,690.5,442.5,211.5,56.5
582400,1,10444.0,944.5,694.5,445.5,214.5,57.5
582500,1,10445.0,945.0,695.5,447.5,214.5,58.5
582600,1,10445.5,945.5,696.5,447.5,215.5,58.5
582700,1,10445.5,945.5,695.5,448.0,215.5,58.5
582800,1,10447.0,947.5,697.5,449.5,216.5,58.5
582900,1,10450.5,950.5,700.5,452.5,219.5,60.5
583000,1,10451.0,951.5,701.5,453.5,220.5,60.5
583100,1,10450.5,950.5,700.5,452.5,219.5,60.5
583200,1,10451.5,951.5,701.5,454.5,220.5,60.5
583300,1,10450.5,950.5,700.5,452.5,219.5,60.5
583400,1,10449.0,949.5,699.5,451.5,218.5,59.5
583500,1,10447.5,947.5,697.5,449.5,217.5,59.5
583600,1,10447.0,947.0,697.5,449.5,216.5,58.5
583700,1,10444.5,944.5,694.5,446.5,214.5,57.5
583800,1,10443.5,944.0,694.5,446.0,213.5,57.5
583900,1,10445.0,945.5,695.5,446.5,215.5,58.5
584000,1,10443.5,943.5,694.0,446.5,213.5,57.5
584100,1,10442.0,942.5,692.5,443.5,212.5,57.5
584200,1,10443.5,943.5,694.5,445.5,214.0,57.5
584300,1,10446.0,946.5,696.5,448.5,215.5,58.5
584400,1,10446.5,946.5,696.5,449.5,216.5,58.5
584500,1,10445.5,946.5,696.5,448.5,216.0,58.5
584600,1,10444.0,945.0,695.0,447.0,215.0,58.0
584700,1,10445.0,945.5,695.5,447.5,215.5,58.5
584800,1,10447.0,947.5,697.5,449.5,216.5,59.5
584900,1,10447.5,947.5,698.0,449.5,217.5,59.5
585000,1,10449.5,949.5,700.0,451.5,218.5,59.5
585100,1,10450.0,950.5,700.5,451.5,219.5,60.5
585200,1,10449.5,949.5,700.5,452.5,219.5,60.5
585300,1,10450.5,950.5,701.0,452.5,219.5,60.5
585400,1,10453.5,953.5,703.5,455.5,222.5,61.5
585500,1,10455.0,955.5,705.5,457.5,223.5,62.5
585600,1,10453.0,953.5,703.5,455.5,221.5,61.5
585700,1,10454.0,954.5,704.5,456.5,222.5,61.5
585800,1,10451.0,951.5,701.5,453.5,220.5,60.5
585900,1,10450.0,950.5,700.5,452.5,219.5,60.5
586000,1,10451.0,951.5,701.5,453.5,220.0,60.5
586100,1,10451.0,951.5,701.5,454.5,220.5,60.5
586200,1,10451.5,952.0,702.5,454.0,220.5,60.5
586300,1,10451.0,951.5,701.5,452.5,220.5,60.5
586400,1,10450.5,950.5,700.5,452.5,219.5,60.5
586500,1,10448.0,948.5,698.5,450.5,217.5,59.5
586600,1,10444.5,944.5,695.0,446.5,214.5,58.5
586700,1,10446.0,946.5,696.5,448.5,215.5,58.5
586800,1,10445.5,945.5,696.5,447.5,215.5,58.5
586900,1,10443.0,943.5,693.5,444.5,213.5,57.5
587000,1,10444.0,944.5,694.5,447.5,214.5,57.5
587100,1,10447.5,947.5,697.5,448.5,217.5,59.5
587200,1,10446.0,946.5,696.5,448.5,216.5,58.5
587300,1,10446.0,946.0,696.5,448.5,215.5,58.5
587400,1,10445.0,945.5,695.5,447.5,215.5,58.5
587500,1,10445.5,945.5,695.5,448.5,215.5,58.5
587600,1,10446.5,946.5,696.5,448.5,216.5,58.5
587700,1,10444.5,944.5,694.5,446.5,214.5,58.5
587800,1,10443.0,943.5,693.5,445.5,213.5,57.5
