timestamp,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
602200,10420.5,920.5,671.5,423.5,200.5,57.5
602300,10428.5,929.0,679.5,434.5,207.5,60.5
602400,10428.5,929.0,679.5,432.5,207.5,60.5
602500,10431.0,931.5,681.5,435.5,209.5,60.5
602600,10431.0,931.5,681.5,434.5,209.5,60.5
602700,10430.0,930.5,680.5,434.5,208.5,60.5
602800,10432.0,932.5,682.5,435.5,209.5,61.5
602900,10430.0,930.0,680.5,433.5,208.5,60.5
603000,10430.0,930.5,680.5,433.5,208.5,60.5
603100,10430.0,930.0,680.5,435.5,208.5,60.5
603200,10429.5,929.5,680.5,433.5,207.5,60.5
603300,10429.0,929.5,679.5,433.5,207.5,60.5
603400,10426.5,927.5,677.5,431.5,205.5,59.5
603500,10427.5,927.5,678.5,432.5,206.5,59.5
603600,10426.0,926.5,676.5,432.0,205.5,59.5
603700,10426.0,926.5,677.0,430.5,205.5,59.5
603800,10428.5,928.5,679.5,432.5,207.5,59.5
603900,10428.0,928.5,679.5,431.5,207.5,59.5
604000,10429.0,929.5,680.5,433.5,207.5,60.5
604100,10428.5,928.5,679.5,432.0,207.5,59.5
604200,10431.0,931.5,682.5,434.5,209.5,60.5
604300,10436.5,936.5,687.5,440.5,213.5,62.5
604400,10437.5,937.5,688.5,441.5,214.5,63.5
604500,10439.5,939.5,690.5,442.5,216.0,64.5
604600,10440.5,940.5,691.0,445.0,216.5,64.5
604700,10442.0,942.5,692.5,445.5,217.5,64.5
604800,10444.0,944.5,695.5,448.5,219.5,65.5
604900,10443.5,944.0,694.5,447.5,219.5,65.5
605000,10442.0,942.5,692.5,445.5,217.5,64.5
605100,10441.0,941.5,691.5,445.5,217.5,64.5
605200,10441.0,941.5,692.5,445.5,217.5,64.5
605300,10443.0,943.0,693.0,446.0,218.0,65.0
605400,10442.5,943.0,693.5,447.5,218.5,65.5
605500,10444.0,944.5,695.0,448.5,219.5,65.5
605600,10444.5,944.5,694.5,447.5,219.5,65.5
605700,10443.0,943.5,693.5,447.0,218.5,65.5
605800,10444.0,944.5,694.5,447.5,219.5,65.5
605900,10444.0,944.5,694.5,447.5,219.5,65.5
606000,10445.5,946.0,696.5,451.5,221.0,66.5
606100,10443.5,944.0,694.5,447.5,219.5,65.5
606200,10443.5,943.5,694.0,447.5,219.5,65.5
606300,10443.5,943.5,694.5,447.5,219.5,65.5
606400,10441.5,942.0,692.5,444.5,217.5,64.5
606500,10432.0,932.5,682.5,436.0,210.5,61.5
606600,10433.0,933.5,683.5,438.0,210.5,61.5
606700,10434.5,935.5,685.5,438.5,212.5,62.5
606800,10432.0,932.5,682.5,435.5,209.5,61.5
606900,10433.5,933.0,683.0,437.0,211.0,61.0
607000,10433.5,933.5,684.5,438.0,211.5,62.5
607100,10433.5,933.5,684.5,437.5,211.5,61.5
607200,10435.5,936.0,686.5,439.5,213.5,62.5
607300,10436.5,936.5,687.5,440.5,213.5,63.5
607400,10437.0,936.5,687.5,440.5,214.0,63.5
607500,10433.5,933.5,684.5,438.5,211.5,61.5
607600,10434.0,934.5,684.5,436.5,211.5,62.5
607700,10436.5,936.5,687.5,440.5,213.5,63.5
607800,10434.0,934.5,685.0,438.5,211.5,62.5
607900,10436.0,936.5,686.5,441.0,213.5,63.5
608000,10434.5,934.5,685.5,438.5,212.0,62.5
608100,10438.0,938.5,688.5,442.5,215.5,63.5
608200,10438.0,938.5,688.5,441.5,215.5,63.5
608300,10439.5,940.5,690.5,443.5,216.5,64.5
608400,10440.5,940.5,691.5,445.5,217.5,64.5
608500,10441.0,941.5,691.5,445.0,217.5,64.5
608600,10440.5,941.5,691.5,445.0,217.5,64.5
608700,10441.0,941.5,691.5,444.5,217.5,64.5
608800,10440.5,940.5,691.5,443.5,217.0,64.5
608900,10440.5,940.5,690.5,444.5,216.5,64.5
609000,10440.5,940.5,691.5,445.5,216.5,64.5
609100,10440.5,940.5,691.0,442.5,216.5,64.5
609200,10440.5,940.5,691.5,443.5,216.5,64.5
609300,10443.5,944.5,694.5,448.5,219.5,65.5
609400,10440.5,940.5,691.5,444.5,216.5,64.5
609500,10442.0,942.5,693.5,445.5,218.5,65.5
609600,10444.0,944.5,695.0,447.5,219.5,66.5
609700,10441.5,942.5,692.5,445.5,218.5,65.5
609800,10442.5,942.5,692.5,445.5,218.5,65.5
609900,10441.5,941.5,692.0,445.5,217.5,64.5
610000,10441.0,941.5,691.5,444.5,217.5,64.5
610100,10442.0,942.5,692.5,446.5,218.5,65.5
610200,10440.5,941.0,691.5,444.5,216.5,64.5
610300,10440.0,940.5,690.5,444.5,216.5,64.5
610400,10440.5,940.5,691.5,442.5,217.5,64.5
610500,10440.0,940.5,690.5,444.5,216.5,64.5
610600,10441.0,941.5,691.5,444.5,217.5,64.5
610700,10441.0,941.5,691.5,446.5,217.5,64.5
610800,10443.0,943.5,694.0,448.5,219.5,65.5
610900,10443.0,943.5,693.5,447.5,218.5,65.5
611000,10450.0,950.5,700.5,453.5,224.5,68.5
611100,10445.0,945.5,695.5,449.5,220.5,66.5
611200,10445.0,945.5,695.5,448.5,220.5,65.5
611300,10446.5,946.5,696.5,449.5,221.5,66.5
611400,10446.0,946.5,697.0,449.0,221.5,66.5
611500,10445.5,945.5,696.5,448.5,220.5,66.5
611600,10439.0,939.5,689.5,442.5,215.5,63.5
611700,10436.0,936.0,686.5,440.5,212.5,62.5
611800,10439.5,939.5,690.5,443.5,215.5,63.5
611900,10440.0,940.5,690.5,443.5,216.5,64.5
612000,10442.5,942.5,693.5,446.5,218.5,65.5
612100,10442.5,943.5,693.5,447.5,218.5,65.5
612200,10438.0,938.5,688.5,442.5,214.5,63.5
612300,10438.0,938.5,688.5,442.5,214.5,63.5
612400,10440.5,941.5,691.5,443.5,216.5,64.5
612500,10439.5,940.0,690.5,443.5,215.5,63.5
612600,10440.5,940.0,690.5,444.0,216.0,64.0
612700,10437.5,937.5,688.0,442.5,214.5,62.5
612800,10441.0,941.5,691.5,444.5,216.5,64.5
612900,10440.0,940.5,690.5,444.0,216.5,64.5
613000,10440.0,940.5,690.5,443.5,216.5,64.5
613100,10436.0,936.5,686.5,439.5,213.5,62.5
613200,10431.0,931.0,681.5,435.5,208.5,60.5
613300,10430.5,930.5,681.5,434.5,208.5,60.5
613400,10430.5,930.5,681.5,434.5,208.5,60.5
613500,10428.0,928.5,679.5,432.5,206.5,59.5
613600,10425.5,925.5,676.5,429.5,204.5,58.5
613700,10429.0,929.5,679.5,433.5,207.5,59.5
613800,10428.0,928.5,678.5,431.5,206.5,59.5
613900,10428.5,928.5,679.5,432.5,206.5,59.5
614000,10426.0,926.5,676.5,429.5,204.5,58.5
614100,10429.5,929.5,680.5,432.5,207.5,59.5
614200,10429.0,929.5,680.0,432.5,207.5,59.5
614300,10432.5,932.5,682.5,436.5,210.0,60.5
614400,10430.0,930.0,680.5,433.5,207.5,59.5
614500,10430.0,929.5,680.5,434.5,207.5,59.5
614600,10426.5,927.0,677.5,430.5,205.5,58.5
614700,10425.5,926.0,676.5,428.5,204.5,58.5
614800,10426.0,926.5,676.5,429.5,204.5,58.5
614900,10427.0,927.5,678.5,432.5,205.5,58.5
615000,10425.5,925.5,676.5,429.5,204.5,58.5
615100,10429.5,929.5,680.5,433.5,207.5,59.5
615200,10429.5,930.5,680.5,433.5,207.5,59.5
615300,10427.5,927.5,677.5,432.5,205.5,58.5
615400,10436.0,936.5,686.5,440.5,213.5,62.5
615500,10437.0,937.5,688.0,441.5,213.5,62.5
615600,10436.5,936.5,687.5,440.5,213.5,62.5
615700,10436.0,936.5,686.5,440.5,212.5,62.5
615800,10436.0,936.5,687.0,439.5,213.0,62.5
615900,10436.0,936.5,686.5,439.5,212.5,62.5
616000,10437.0,937.5,687.5,442.5,213.5,62.5
616100,10437.5,937.5,688.0,441.5,214.5,62.5
616200,10436.0,936.5,687.0,439.5,213.5,62.5
616300,10437.0,937.5,687.5,440.5,213.5,62.5
616400,10438.5,939.0,689.5,441.5,215.5,63.5
616500,10442.0,942.0,692.5,444.5,217.5,64.5
616600,10441.0,941.5,692.5,444.5,217.0,64.5
616700,10443.0,943.5,693.5,446.5,218.5,64.5
616800,10442.5,943.0,693.5,445.5,218.5,64.5
616900,10441.5,941.5,692.0,445.5,217.5,64.5
617000,10440.5,940.5,691.0,444.5,216.5,63.5
617100,10439.5,939.5,690.5,443.5,215.5,63.5
617200,10438.0,938.5,688.5,442.5,214.5,62.5
617300,10442.5,942.5,693.5,446.5,218.5,64.5
617400,10440.5,941.0,691.5,444.5,216.5,64.5
617500,10437.0,937.5,687.5,440.5,213.5,62.5
617600,10437.0,937.5,687.5,442.5,213.5,62.5
617700,10436.5,936.5,687.5,440.0,213.5,62.5
617800,10436.5,936.5,687.5,440.5,213.5,62.5
617900,10437.5,937.5,688.5,442.5,214.5,62.5
618000,10440.5,941.0,691.5,443.5,216.5,64.5
618100,10441.0,941.5,691.5,445.5,216.5,64.5
618200,10441.5,941.5,692.0,445.5,217.5,64.5
618300,10439.5,939.5,690.5,443.5,215.5,63.5
618400,10437.5,937.5,688.5,441.5,214.0,62.5
618500,10438.5,938.5,689.5,442.5,214.5,63.5
618600,10447.5,947.5,698.5,451.5,222.5,66.5
618700,10438.0,938.5,688.5,441.5,214.5,62.5
618800,10437.5,937.5,687.5,441.5,213.5,62.5
618900,10441.5,941.5,692.0,445.5,217.5,64.5
619000,10441.5,942.0,692.5,445.5,217.5,64.5
619100,10442.5,942.5,693.5,446.5,218.0,64.5
619200,10448.0,948.5,698.5,450.5,222.5,66.5
619300,10447.5,947.5,697.5,451.5,221.5,66.5
619400,10443.5,943.5,694.0,447.5,218.5,65.5
619500,10442.5,942.5,693.5,447.5,218.5,64.5
619600,10443.5,943.5,694.5,446.5,218.5,65.5
619700,10443.5,944.0,694.5,448.5,219.5,65.5
619800,10446.0,946.5,696.5,448.5,221.5,66.5
619900,10447.0,947.5,697.5,450.5,221.5,66.5
620000,10445.0,945.5,695.5,447.5,220.5,65.5
620100,10444.5,945.0,695.5,448.5,219.5,65.5
620200,10443.0,943.5,694.0,446.5,218.5,64.5
620300,10444.5,945.0,695.5,447.5,219.5,65.5
620400,10442.0,942.0,692.5,446.5,217.5,64.5
620500,10445.5,945.5,696.5,448.5,220.5,65.5
620600,10446.0,946.5,696.5,449.5,220.5,66.5
620700,10443.5,944.5,694.5,447.5,218.5,65.5
620800,10444.0,944.5,695.5,447.5,219.5,65.5
620900,10438.5,938.5,689.5,441.5,214.5,63.5
621000,10439.5,939.5,690.5,444.0,215.5,63.5
621100,10441.0,941.0,691.5,445.5,216.5,63.5
621200,10443.0,943.5,693.5,446.5,218.5,64.5
621300,10444.0,944.5,694.5,447.5,219.5,65.5
621400,10442.0,942.0,692.0,446.0,217.0,64.0
621500,10439.5,939.5,690.5,443.5,215.5,63.5
621600,10437.0,937.5,687.5,441.5,213.5,62.5
621700,10435.5,935.5,686.5,440.5,212.5,61.5
621800,10436.0,936.5,686.5,440.5,212.5,61.5
621900,10438.5,938.5,689.5,443.5,214.5,63.5
622000,10440.0,940.5,690.5,444.5,215.5,63.5
622100,10434.0,934.5,684.5,438.5,211.5,61.5
622200,10430.0,930.5,681.0,434.5,208.5,59.5
622300,10430.5,931.0,681.5,435.5,208.5,59.5
622400,10430.0,930.5,680.5,433.5,207.5,59.5
622500,10425.5,926.0,676.5,430.5,204.5,58.5
622600,10423.0,923.5,673.5,425.5,202.5,57.5
622700,10426.0,926.5,676.5,430.5,204.5,58.5
622800,10425.0,925.5,675.5,428.5,203.5,57.5
622900,10426.5,927.0,677.5,430.5,205.5,58.5
623000,10427.5,928.5,678.5,432.5,205.5,58.5
623100,10426.5,927.0,677.5,430.5,205.5,58.5
623200,10426.5,926.5,677.5,430.0,204.5,58.5
623300,10427.5,927.5,678.0,431.5,205.5,58.5
623400,10431.0,931.5,682.0,433.5,208.5,60.5
623500,10429.5,929.5,680.5,433.5,207.5,59.5
623600,10431.5,931.5,682.5,436.5,208.5,60.5
623700,10431.0,931.5,681.5,435.5,208.5,60.5
623800,10430.5,930.5,680.5,435.0,208.0,59.5
623900,10429.5,929.5,680.5,434.5,207.5,59.5
624000,10431.0,931.0,681.5,435.5,208.5,59.5
624100,10432.5,932.5,682.5,437.5,209.5,60.5
624200,10432.5,932.5,683.5,436.5,209.5,60.5
624300,10432.0,932.5,683.0,435.5,209.5,60.5
624400,10431.5,931.5,681.5,435.5,208.5,60.5
624500,10434.5,934.5,685.5,438.5,211.5,61.5
624600,10434.5,934.5,685.5,438.5,211.5,61.5
624700,10431.0,931.5,681.5,435.5,208.5,59.5
624800,10433.0,933.0,683.5,436.5,210.5,60.5
624900,10431.5,931.5,682.0,435.5,208.5,60.5
625000,10431.5,931.5,682.5,435.5,208.5,60.5
625100,10428.5,928.5,679.5,434.0,206.5,59.5
625200,10429.0,929.5,679.5,433.5,207.5,59.5
625300,10428.5,928.5,678.5,433.5,206.5,58.5
625400,10428.0,928.5,678.5,431.5,206.5,58.5
625500,10427.5,929.0,679.0,432.0,206.0,59.0
625600,10428.0,928.5,678.5,433.5,206.5,58.5
625700,10428.5,928.5,679.5,433.5,206.5,59.5
625800,10431.0,931.5,681.5,436.5,208.5,59.5
625900,10431.0,931.0,681.5,434.5,208.5,59.5
626000,10430.5,930.5,681.5,433.5,208.5,59.5
626100,10430.5,930.5,681.5,434.5,208.5,59.5
626200,10429.0,929.5,680.0,434.5,207.5,59.5
626300,10430.0,930.5,680.5,433.5,207.5,59.5
626400,10428.5,928.5,679.5,432.5,206.5,59.5
626500,10428.0,928.5,678.5,432.0,206.5,58.5
626600,10428.5,928.5,679.5,432.5,206.5,58.5
626700,10429.0,929.5,679.5,432.0,206.5,59.5
626800,10428.5,928.5,679.5,433.5,206.5,59.5
626900,10432.5,932.5,683.5,435.5,209.5,60.5
627000,10432.5,932.5,683.5,436.5,209.5,60.5
627100,10433.0,933.5,683.5,436.5,210.5,60.5
627200,10432.5,933.0,683.5,436.5,209.5,60.5
627300,10432.0,932.0,682.0,436.0,209.0,60.0
627400,10431.0,931.5,681.5,434.5,208.5,59.5
627500,10431.5,931.5,682.5,435.5,209.5,60.5
627600,10432.0,932.5,683.5,436.5,209.5,60.5
627700,10431.0,931.0,681.0,436.0,208.0,59.0
627800,10431.0,931.0,681.5,435.5,208.5,59.5
627900,10433.0,933.5,683.5,437.5,210.5,60.5
628000,10434.0,934.5,684.5,437.5,211.0,61.5
628100,10432.0,932.5,682.5,435.5,209.5,60.5
628200,10432.0,932.0,682.5,436.5,209.5,60.5
628300,10431.5,931.5,682.5,435.5,209.0,60.5
628400,10432.0,932.5,682.5,436.5,209.5,60.5
628500,10430.0,930.5,680.5,434.5,207.5,59.5
628600,10430.5,931.5,681.5,434.5,208.5,60.5
628700,10432.0,932.5,683.5,436.5,209.5,60.5
628800,10432.0,932.5,682.5,436.5,209.5,60.5
628900,10432.5,932.5,683.5,436.5,209.5,60.5
629000,10432.0,932.5,682.5,435.5,209.5,60.5
629100,10431.5,931.5,682.5,435.0,208.5,60.5
629200,10431.5,932.0,682.5,436.5,209.5,60.5
629300,10432.0,932.5,682.5,435.5,209.5,60.5
629400,10431.5,931.5,682.5,436.5,209.0,60.5
629500,10431.5,931.0,682.0,434.0,208.0,60.0
629600,10431.0,931.5,681.5,434.5,208.5,60.5
629700,10431.0,931.5,681.5,435.5,208.5,59.5
629800,10431.5,931.5,682.5,436.5,208.5,60.5
629900,10432.0,932.5,683.5,435.5,209.5,60.5
630000,10431.0,931.5,681.5,435.5,208.5,59.5
630100,10430.0,930.5,680.5,433.5,207.5,59.5
630200,10431.0,931.5,681.5,436.5,208.5,59.5
630300,10433.0,933.5,683.5,436.5,209.5,60.5
630400,10439.5,940.0,690.5,443.5,215.5,63.5
630500,10439.5,939.5,689.5,443.5,215.5,63.5
630600,10440.0,940.5,690.5,443.5,215.5,63.5
630700,10439.0,939.5,689.5,442.5,214.5,62.5
630800,10435.5,935.5,686.5,440.5,212.5,61.5
630900,10440.5,941.0,691.5,444.5,216.5,63.5
631000,10443.0,942.5,693.5,446.0,217.5,64.5
631100,10443.5,943.5,694.5,446.5,218.5,64.5
631200,10443.0,943.5,693.5,447.5,218.5,64.5
631300,10439.5,940.5,690.5,443.0,215.5,63.5
631400,10440.0,940.5,690.5,443.5,215.5,63.5
631500,10439.5,939.5,689.5,442.5,215.5,62.5
631600,10440.0,940.5,690.5,443.5,215.5,63.5
631700,10440.5,940.5,690.5,443.5,215.5,63.5
631800,10440.0,940.5,691.0,443.5,215.5,63.5
631900,10436.5,937.0,687.5,440.5,213.0,61.5
632000,10439.5,939.5,690.5,442.5,215.5,62.5
632100,10440.5,940.5,691.5,444.5,216.5,63.5
632200,10437.5,938.0,688.5,441.5,213.5,62.5
632300,10434.0,934.5,684.5,437.5,210.5,60.5
632400,10431.0,931.5,681.5,434.5,208.5,59.5
632500,10430.5,931.0,681.5,434.5,208.5,59.5
632600,10421.5,921.5,672.5,425.5,200.5,56.5
632700,10419.5,919.5,670.5,423.0,199.5,55.5
632800,10419.0,919.5,669.5,423.5,198.5,55.5
632900,10421.0,921.0,671.5,425.5,200.5,55.5
633000,10419.5,919.5,670.5,424.5,199.5,55.5
633100,10415.5,916.0,666.5,419.5,196.5,54.5
633200,10414.5,914.5,665.5,419.5,194.5,53.5
633300,10411.5,912.5,662.5,417.5,193.5,52.5
633400,10415.0,915.5,665.5,420.5,195.5,53.5
633500,10416.0,916.5,666.5,420.5,196.5,54.5
633600,10413.5,913.5,664.5,417.5,194.5,53.5
633700,10417.5,917.5,668.5,421.5,197.5,54.5
633800,10413.5,914.5,664.5,418.5,194.5,53.5
633900,10413.0,913.5,663.5,417.5,194.0,53.5
634000,10414.0,914.5,664.5,419.5,194.5,53.5
634100,10411.5,911.5,662.5,416.5,192.5,52.5
634200,10410.0,910.5,661.5,413.5,191.5,51.5
634300,10409.5,910.0,661.0,414.0,191.5,51.5
634400,10409.5,910.0,660.5,414.5,191.5,51.5
634500,10410.0,910.5,660.5,413.5,191.5,51.5
634600,10412.0,912.5,662.5,416.5,193.5,52.5
634700,10412.5,912.5,663.5,417.5,193.5,52.5
634800,10410.0,910.5,660.5,415.5,191.5,52.5
634900,10411.5,911.5,661.5,416.0,192.5,52.5
635000,10411.5,911.5,662.5,415.5,192.5,52.5
635100,10412.0,912.5,662.5,415.5,193.5,52.5
635200,10412.5,913.0,663.5,416.5,193.5,52.5
635300,10412.0,912.5,662.5,416.5,193.5,52.5
635400,10410.5,910.5,661.5,416.5,191.5,52.5
635500,10410.5,911.5,661.5,414.5,191.5,52.5
635600,10410.0,910.5,660.5,414.0,191.5,51.5
635700,10409.0,909.5,659.5,414.5,190.5,51.5
635800,10414.0,914.5,664.5,418.5,194.5,53.5
635900,10413.0,913.5,663.5,417.5,193.5,52.5
636000,10413.0,913.5,663.5,416.5,193.5,52.5
636100,10413.0,913.5,663.5,418.5,193.5,52.5
636200,10416.0,916.5,666.5,420.5,196.5,54.5
636300,10416.0,916.0,666.5,420.5,196.5,54.0
636400,10413.5,913.5,664.5,418.5,194.5,53.5
636500,10411.5,912.5,662.5,416.5,192.5,52.5
636600,10413.0,913.5,663.5,417.5,194.5,53.5
636700,10411.0,911.5,662.0,415.5,192.5,52.5
636800,10411.0,911.5,661.5,413.5,192.5,52.5
636900,10409.5,909.5,660.5,414.5,191.5,51.5
637000,10411.5,911.5,662.5,417.5,192.5,52.5
637100,10409.5,909.5,660.5,413.5,191.5,51.5
637200,10408.5,908.5,659.5,413.0,190.5,51.5
637300,10407.5,907.5,657.5,412.5,189.5,51.5
637400,10407.0,907.5,657.5,410.5,189.5,51.5
637500,10407.0,907.5,658.0,411.5,189.5,51.5
637600,10406.0,906.5,657.0,411.0,188.5,50.5
637700,10407.0,907.0,657.5,410.5,189.5,51.5
637800,10408.0,908.5,658.5,413.5,190.5,51.5
637900,10407.0,907.5,657.5,411.5,189.5,51.5
638000,10406.5,906.5,657.0,410.5,189.5,51.0
638100,10406.5,906.5,657.5,410.5,189.5,51.5
638200,10404.0,904.5,654.5,408.5,186.5,50.5
638300,10405.5,905.5,656.5,410.5,188.5,50.5
638400,10403.0,903.5,653.5,406.0,186.5,49.5
638500,10403.5,903.5,654.0,407.5,186.5,49.5
638600,10406.0,906.5,657.0,409.5,188.5,50.5
638700,10406.5,907.0,657.5,411.5,189.5,51.5
638800,10403.5,904.5,654.5,409.5,187.5,50.5
638900,10403.5,903.5,654.5,408.5,186.5,50.5
639000,10402.5,902.5,653.5,407.5,185.5,49.5
639100,10404.0,904.5,654.5,408.5,187.5,50.5
639200,10403.0,902.5,653.5,407.5,186.5,49.5
639300,10402.0,902.5,653.5,407.5,185.5,49.5
639400,10399.5,900.0,650.5,404.5,183.5,48.5
639500,10399.5,899.5,650.5,404.5,183.5,48.5
639600,10401.5,901.5,652.5,406.5,185.5,49.5
639700,10404.0,904.5,655.0,408.5,187.5,50.5
639800,10404.0,904.5,654.5,408.5,186.5,50.5
639900,10403.0,903.5,653.5,407.5,186.5,49.5
640000,10404.0,904.5,654.5,409.5,187.5,50.5
640100,10407.5,907.5,657.5,412.5,189.5,51.5
640200,10409.5,909.5,660.5,413.5,191.5,52.5
640300,10409.0,909.5,659.5,413.5,191.5,51.5
640400,10410.5,910.5,661.5,414.5,192.5,52.5
640500,10409.0,909.5,660.0,413.5,191.5,51.5
640600,10408.0,908.5,658.5,413.5,190.5,51.5
640700,10407.5,907.5,658.5,411.5,189.5,51.5
640800,10408.0,908.5,658.5,413.5,190.5,51.5
640900,10406.5,906.5,657.5,411.5,189.5,51.5
641000,10407.0,907.5,657.5,411.5,189.5,51.5
641100,10408.0,908.5,658.5,412.5,190.5,51.5
641200,10405.5,905.5,655.5,410.5,188.5,50.5
641300,10407.0,907.5,657.5,410.5,189.5,51.5
641400,10407.5,907.5,658.5,411.5,189.5,51.5
641500,10407.0,907.0,657.5,411.5,189.5,51.5
641600,10404.5,904.5,655.5,408.5,187.5,50.5
641700,10403.5,904.0,654.5,407.5,186.5,50.5
641800,10401.5,901.5,652.0,406.0,185.5,49.5
641900,10401.5,901.5,652.5,406.5,185.5,49.5
642000,10404.0,904.5,655.0,410.5,187.5,50.5
642100,10404.0,904.5,655.5,408.5,187.5,50.5
642200,10404.0,904.5,654.5,408.5,186.5,50.5
642300,10405.0,905.5,655.5,410.5,187.5,50.5
642400,10404.0,904.5,655.0,409.5,187.5,50.5
642500,10403.0,903.5,654.0,408.5,186.5,50.5
642600,10403.5,903.5,654.5,407.5,186.5,50.5
642700,10407.5,907.0,657.5,411.0,189.0,51.0
642800,10415.5,915.5,666.5,420.5,196.5,54.5
642900,10417.5,917.5,668.5,421.5,197.5,54.5
643000,10413.0,913.5,663.5,416.5,194.5,53.5
643100,10411.0,911.5,661.5,415.5,192.5,52.5
643200,10412.5,912.5,663.5,416.5,193.5,53.5
643300,10415.0,915.5,665.5,419.0,195.5,54.5
643400,10414.0,914.0,664.0,418.0,194.0,53.0
643500,10412.5,912.5,662.5,416.5,193.5,53.5
643600,10415.5,916.0,666.5,420.5,196.5,54.5
643700,10415.5,916.5,666.5,419.5,196.5,54.5
643800,10414.5,915.5,665.5,420.5,195.5,54.5
643900,10416.0,916.5,666.5,419.5,196.5,54.5
644000,10417.0,917.5,667.5,421.5,197.5,54.5
644100,10418.0,918.5,668.5,421.5,198.5,55.5
644200,10418.5,919.0,669.5,423.5,198.5,55.5
644300,10417.0,917.5,667.5,420.5,197.5,54.5
644400,10417.5,918.0,668.5,420.5,197.5,55.0
644500,10419.0,919.5,669.5,422.5,198.5,55.5
644600,10418.0,918.5,669.5,422.5,198.5,55.5
644700,10419.0,918.0,669.0,422.0,198.0,55.0
644800,10419.5,920.0,670.5,423.5,199.5,55.5
644900,10421.0,921.5,671.5,424.5,200.5,56.5
645000,10421.0,921.5,671.5,424.5,200.5,56.5
645100,10421.5,921.5,672.5,425.5,200.5,56.5
645200,10418.5,918.5,669.5,423.5,198.5,55.5
645300,10415.5,915.5,666.5,418.5,196.5,54.5
645400,10415.5,915.5,666.5,419.5,196.5,54.5
645500,10416.5,916.5,667.5,421.5,196.5,54.5
645600,10418.0,918.5,668.5,422.5,198.5,55.5
645700,10418.5,919.0,669.5,424.5,198.5,55.5
645800,10419.0,919.5,669.5,423.0,198.5,55.5
645900,10420.0,920.5,670.5,423.5,199.5,55.5
646000,10419.5,919.0,670.0,424.0,199.0,55.0
646100,10418.0,918.5,668.5,423.5,198.5,55.5
646200,10417.5,918.0,668.5,420.5,197.5,54.5
646300,10419.0,919.5,670.0,424.5,198.5,55.5
646400,10420.0,920.5,670.5,424.5,199.5,55.5
646500,10420.0,920.5,670.5,423.5,199.5,55.5
646600,10419.5,920.0,670.5,423.5,199.5,55.5
646700,10413.5,913.5,664.5,418.5,194.5,53.5
646800,10412.5,912.5,663.5,416.5,193.5,52.5
646900,10411.0,911.5,662.0,416.5,192.5,52.5
647000,10410.5,911.5,661.5,415.5,192.5,52.5
647100,10412.0,912.5,662.5,416.5,193.5,52.5
647200,10412.0,912.5,662.5,417.5,193.5,52.5
647300,10413.0,913.5,663.5,418.5,194.5,53.5
647400,10414.0,914.5,665.5,417.5,195.0,53.5
647500,10416.0,916.5,666.5,420.5,196.5,54.5
647600,10419.0,919.0,669.5,422.5,198.5,55.5
647700,10420.0,920.5,670.5,423.5,199.5,55.5
647800,10420.0,920.5,670.5,426.5,199.5,55.5
647900,10416.0,916.5,666.5,420.5,196.5,54.5
648000,10418.5,918.5,669.5,423.5,198.5,55.5
648100,10418.0,918.5,668.5,422.5,197.5,54.5
648200,10417.0,917.5,667.5,421.5,197.5,54.5
648300,10416.5,916.5,667.5,421.5,196.5,54.5
648400,10413.5,913.5,664.5,417.5,194.5,53.5
648500,10414.0,914.5,664.5,418.0,194.5,53.5
648600,10413.0,913.5,663.5,417.5,194.0,53.5
648700,10413.5,914.0,664.5,418.5,194.5,53.5
648800,10414.5,914.5,665.0,419.5,195.5,53.5
648900,10417.0,917.5,667.5,420.5,197.5,54.5
649000,10418.5,918.5,669.5,422.5,198.5,55.5
649100,10417.5,917.5,667.5,421.5,197.5,54.5
649200,10413.5,913.5,664.5,418.0,194.5,53.5
649300,10412.5,913.0,663.5,416.5,193.5,53.5
649400,10409.5,909.5,660.5,414.5,191.5,51.5
649500,10411.5,911.5,662.5,415.5,192.5,52.5
649600,10409.5,910.0,660.5,415.0,191.5,52.5
649700,10410.0,910.5,660.5,414.5,191.5,52.5
649800,10411.5,911.5,662.0,415.5,192.5,52.5
649900,10410.5,911.0,661.5,414.5,192.5,52.5
650000,10411.5,911.5,662.5,416.0,192.5,52.5
650100,10412.0,912.0,662.5,416.5,193.5,52.5
650200,10410.0,910.5,660.5,414.5,191.5,52.5
650300,10410.0,910.5,661.0,414.5,191.5,52.5
650400,10411.5,911.5,662.5,416.5,192.5,52.5
650500,10413.0,913.5,663.5,417.5,193.5,53.5
650600,10414.0,914.5,665.0,419.5,194.5,53.5
650700,10411.0,911.5,662.5,415.0,192.5,52.5
650800,10410.5,911.0,661.5,414.5,192.5,52.5
650900,10406.5,907.0,657.5,410.5,189.5,50.5
651000,10407.0,907.5,658.5,412.5,189.5,51.5
651100,10404.5,904.5,654.5,408.5,187.5,50.5
651200,10406.0,906.5,656.5,409.5,188.5,50.5
651300,10403.5,903.5,654.5,408.5,186.5,49.5
651400,10404.0,904.5,654.5,409.5,187.5,50.5
651500,10406.0,906.0,656.5,410.5,188.5,50.5
651600,10406.0,906.5,656.5,410.5,188.5,50.5
